Time,User full name,Affected user,Event context,Component,Event name,Description,Origin
"21/12/20, 03:09",anonfirstname54 anonlastname54,anonfirstname54 anonlastname54,Assignment: Assignment 3,File submissions,Submission created.,The user with id '166' created a file submission and uploaded '1' file/s in the assignment with course module id '698'.,
"21/12/20, 03:09",anonfirstname54 anonlastname54,-,Assignment: Assignment 3,Online text submissions,An online text has been uploaded.,The user with id '166' has saved an online text submission with id '560' in the assignment activity with course module id '698'.,
"21/12/20, 03:09",anonfirstname54 anonlastname54,anonfirstname54 anonlastname54,Assignment: Assignment 3,Online text submissions,Submission created.,The user with id '166' created an online text submission with '6' words in the assignment with course module id '698'.,
"21/12/20, 03:09",anonfirstname54 anonlastname54,anonfirstname54 anonlastname54,Assignment: Assignment 3,Assignment,Submission form viewed.,The user with id '166' viewed their submission for the assignment with course module id '698'.,
"21/12/20, 03:08",anonfirstname54 anonlastname54,-,Assignment: Assignment 3,Assignment,Course module viewed,The user with id '166' viewed the 'assign' activity with course module id '698'.,
"21/12/20, 03:08",anonfirstname54 anonlastname54,anonfirstname54 anonlastname54,Assignment: Assignment 3,Assignment,Feedback viewed,The user with id '166' viewed the feedback for the user with id '166' for the assignment with course module id '698'.,
"21/12/20, 03:08",anonfirstname54 anonlastname54,-,Assignment: Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '166' has viewed the submission status page for the assignment with course module id '698'.,
"21/12/20, 03:08",anonfirstname54 anonlastname54,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '166' viewed the instance list for the module 'assign' in the course with id '11'.,
"21/12/20, 03:08",anonfirstname54 anonlastname54,-,Course: test_anon,System,Course viewed,The user with id '166' viewed the course with id '11'.,
"21/12/20, 03:07",anonfirstname54 anonlastname54,-,Assignment: Assignment 4: Revise and Resubmit,Assignment,Course module viewed,The user with id '166' viewed the 'assign' activity with course module id '708'.,
"21/12/20, 03:07",anonfirstname54 anonlastname54,-,Assignment: Assignment 4: Revise and Resubmit,Assignment,The status of the submission has been viewed.,The user with id '166' has viewed the submission status page for the assignment with course module id '708'.,
"21/12/20, 03:07",anonfirstname54 anonlastname54,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '166' viewed the instance list for the module 'assign' in the course with id '11'.,
"21/12/20, 03:07",anonfirstname54 anonlastname54,-,Assignment: Assignment 3,Assignment,Course module viewed,The user with id '166' viewed the 'assign' activity with course module id '698'.,
"21/12/20, 03:07",anonfirstname54 anonlastname54,anonfirstname54 anonlastname54,Assignment: Assignment 3,Assignment,Feedback viewed,The user with id '166' viewed the feedback for the user with id '166' for the assignment with course module id '698'.,
"21/12/20, 03:07",anonfirstname54 anonlastname54,-,Assignment: Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '166' has viewed the submission status page for the assignment with course module id '698'.,
"21/12/20, 03:05",anonfirstname54 anonlastname54,-,Assignment: Assignment 3,Assignment,Course module viewed,The user with id '166' viewed the 'assign' activity with course module id '698'.,
"21/12/20, 03:05",anonfirstname54 anonlastname54,anonfirstname54 anonlastname54,Assignment: Assignment 3,Assignment,Submission form viewed.,The user with id '166' viewed their submission for the assignment with course module id '698'.,
"21/12/20, 02:58",anonfirstname54 anonlastname54,-,Assignment: Assignment 3,Assignment,Course module viewed,The user with id '166' viewed the 'assign' activity with course module id '698'.,
"21/12/20, 02:58",anonfirstname54 anonlastname54,anonfirstname54 anonlastname54,Assignment: Assignment 3,Assignment,Feedback viewed,The user with id '166' viewed the feedback for the user with id '166' for the assignment with course module id '698'.,
"21/12/20, 02:58",anonfirstname54 anonlastname54,-,Assignment: Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '166' has viewed the submission status page for the assignment with course module id '698'.,
"21/12/20, 02:27",anonfirstname54 anonlastname54,-,Assignment: Assignment 3,Assignment,Course module viewed,The user with id '166' viewed the 'assign' activity with course module id '698'.,
"21/12/20, 02:27",anonfirstname54 anonlastname54,anonfirstname54 anonlastname54,Assignment: Assignment 3,Assignment,Feedback viewed,The user with id '166' viewed the feedback for the user with id '166' for the assignment with course module id '698'.,
"21/12/20, 02:27",anonfirstname54 anonlastname54,-,Assignment: Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '166' has viewed the submission status page for the assignment with course module id '698'.,
"21/12/20, 02:27",anonfirstname54 anonlastname54,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '166' viewed the instance list for the module 'assign' in the course with id '11'.,
"21/12/20, 02:27",anonfirstname54 anonlastname54,-,Course: test_anon,System,Course viewed,The user with id '166' viewed the course with id '11'.,
"21/12/20, 02:16",anonfirstname54 anonlastname54,anonfirstname54 anonlastname54,Course: test_anon,Overview report,Grade overview report viewed,The user with id '166' viewed the overview report in the gradebook.,
"21/12/20, 02:15",anonfirstname54 anonlastname54,-,Course: test_anon,System,Course viewed,The user with id '166' viewed the course with id '11'.,
"21/12/20, 00:28",anonfirstname54 anonlastname54,-,Assignment: Assignment 3,Assignment,Course module viewed,The user with id '166' viewed the 'assign' activity with course module id '698'.,
"21/12/20, 00:28",anonfirstname54 anonlastname54,anonfirstname54 anonlastname54,Assignment: Assignment 3,Assignment,Feedback viewed,The user with id '166' viewed the feedback for the user with id '166' for the assignment with course module id '698'.,
"21/12/20, 00:28",anonfirstname54 anonlastname54,-,Assignment: Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '166' has viewed the submission status page for the assignment with course module id '698'.,
"21/12/20, 00:28",anonfirstname54 anonlastname54,-,Assignment: Assignment 4: Revise and Resubmit,Assignment,Course module viewed,The user with id '166' viewed the 'assign' activity with course module id '708'.,
"21/12/20, 00:28",anonfirstname54 anonlastname54,-,Assignment: Assignment 4: Revise and Resubmit,Assignment,The status of the submission has been viewed.,The user with id '166' has viewed the submission status page for the assignment with course module id '708'.,
"21/12/20, 00:20",anonfirstname54 anonlastname54,anonfirstname54 anonlastname54,Assignment: Assignment 3,Assignment,Feedback viewed,The user with id '166' viewed the feedback for the user with id '166' for the assignment with course module id '698'.,
"21/12/20, 00:20",anonfirstname54 anonlastname54,-,Assignment: Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '166' has viewed the submission status page for the assignment with course module id '698'.,
"21/12/20, 00:20",anonfirstname54 anonlastname54,-,Assignment: Assignment 3,Assignment,Course module viewed,The user with id '166' viewed the 'assign' activity with course module id '698'.,
"21/12/20, 00:20",anonfirstname54 anonlastname54,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '166' viewed the instance list for the module 'assign' in the course with id '11'.,
"21/12/20, 00:20",anonfirstname54 anonlastname54,-,Course: test_anon,System,Course viewed,The user with id '166' viewed the course with id '11'.,
"21/12/20, 00:00",anonfirstname54 anonlastname54,-,Assignment: Assignment 3,Assignment,Course module viewed,The user with id '166' viewed the 'assign' activity with course module id '698'.,
"21/12/20, 00:00",anonfirstname54 anonlastname54,anonfirstname54 anonlastname54,Assignment: Assignment 3,Assignment,Feedback viewed,The user with id '166' viewed the feedback for the user with id '166' for the assignment with course module id '698'.,
"21/12/20, 00:00",anonfirstname54 anonlastname54,-,Assignment: Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '166' has viewed the submission status page for the assignment with course module id '698'.,
"21/12/20, 00:00",anonfirstname54 anonlastname54,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '166' viewed the instance list for the module 'assign' in the course with id '11'.,
"21/12/20, 00:00",anonfirstname54 anonlastname54,-,Course: test_anon,System,Course viewed,The user with id '166' viewed the course with id '11'.,
"20/12/20, 23:57",anonfirstname54 anonlastname54,anonfirstname54 anonlastname54,Course: test_anon,Overview report,Grade overview report viewed,The user with id '166' viewed the overview report in the gradebook.,
"20/12/20, 23:55",anonfirstname54 anonlastname54,anonfirstname54 anonlastname54,Course: test_anon,User report,Grade user report viewed,The user with id '166' viewed the user report in the gradebook.,
"20/12/20, 23:53",anonfirstname54 anonlastname54,-,Course: test_anon,System,Course viewed,The user with id '166' viewed the course with id '11'.,
"20/12/20, 22:07",anonfirstname62 anonlastname62,anonfirstname62 anonlastname62,Course: test_anon,Overview report,Grade overview report viewed,The user with id '174' viewed the overview report in the gradebook.,
"20/12/20, 22:07",anonfirstname62 anonlastname62,anonfirstname62 anonlastname62,Course: test_anon,User report,Grade user report viewed,The user with id '174' viewed the user report in the gradebook.,
"20/12/20, 22:06",anonfirstname62 anonlastname62,-,Course: test_anon,System,Course viewed,The user with id '174' viewed the course with id '11'.,
"20/12/20, 21:08",anonfirstname68 anonlastname68,-,Course: test_anon,System,Course viewed,The user with id '180' viewed the course with id '11'.,
"20/12/20, 21:03",anonfirstname68 anonlastname68,-,Assignment: Assignment 4: Revise and Resubmit,Assignment,Course module viewed,The user with id '180' viewed the 'assign' activity with course module id '708'.,
"20/12/20, 21:03",anonfirstname68 anonlastname68,-,Assignment: Assignment 4: Revise and Resubmit,Assignment,The status of the submission has been viewed.,The user with id '180' has viewed the submission status page for the assignment with course module id '708'.,
"20/12/20, 19:01",anonfirstname64 anonlastname64,anonfirstname64 anonlastname64,Course: test_anon,User report,Grade user report viewed,The user with id '176' viewed the user report in the gradebook.,
"20/12/20, 19:01",anonfirstname64 anonlastname64,-,Course: test_anon,System,Course viewed,The user with id '176' viewed the course with id '11'.,
"20/12/20, 19:01",anonfirstname64 anonlastname64,anonfirstname64 anonlastname64,Quiz: Weekly Short Quiz,Quiz,Quiz attempt viewed,The user with id '176' has viewed the attempt with id '738' belonging to the user with id '176' for the quiz with course module id '664'.,
"20/12/20, 19:01",anonfirstname64 anonlastname64,-,Quiz: Weekly Short Quiz,Quiz,Course module viewed,The user with id '176' viewed the 'quiz' activity with course module id '664'.,
"20/12/20, 19:01",anonfirstname64 anonlastname64,-,Course: test_anon,Quiz,Course module instance list viewed,The user with id '176' viewed the instance list for the module 'quiz' in the course with id '11'.,
"20/12/20, 19:00",anonfirstname64 anonlastname64,-,Quiz: E-exam,Quiz,Course module viewed,The user with id '176' viewed the 'quiz' activity with course module id '716'.,
"20/12/20, 19:00",anonfirstname64 anonlastname64,-,Assignment: Assignment 4: Revise and Resubmit,File submissions,A file has been uploaded.,The user with id '176' has uploaded a file to the submission with id '590' in the assignment activity with course module id '708'.,
"20/12/20, 19:00",anonfirstname64 anonlastname64,anonfirstname64 anonlastname64,Assignment: Assignment 4: Revise and Resubmit,File submissions,Submission created.,The user with id '176' created a file submission and uploaded '2' file/s in the assignment with course module id '708'.,
"20/12/20, 19:00",anonfirstname64 anonlastname64,-,Assignment: Assignment 4: Revise and Resubmit,Online text submissions,An online text has been uploaded.,The user with id '176' has saved an online text submission with id '590' in the assignment activity with course module id '708'.,
"20/12/20, 19:00",anonfirstname64 anonlastname64,anonfirstname64 anonlastname64,Assignment: Assignment 4: Revise and Resubmit,Online text submissions,Submission created.,The user with id '176' created an online text submission with '0' words in the assignment with course module id '708'.,
"20/12/20, 18:59",anonfirstname64 anonlastname64,anonfirstname64 anonlastname64,Assignment: Assignment 4: Revise and Resubmit,Assignment,Submission form viewed.,The user with id '176' viewed their submission for the assignment with course module id '708'.,
"20/12/20, 18:59",anonfirstname64 anonlastname64,-,Assignment: Assignment 4: Revise and Resubmit,Assignment,The status of the submission has been viewed.,The user with id '176' has viewed the submission status page for the assignment with course module id '708'.,
"20/12/20, 18:59",anonfirstname64 anonlastname64,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '176' viewed the instance list for the module 'assign' in the course with id '11'.,
"20/12/20, 18:59",anonfirstname64 anonlastname64,-,Course: test_anon,System,Course viewed,The user with id '176' viewed the course with id '11'.,
"20/12/20, 16:58",anonfirstname31 anonlastname31,-,Course: test_anon,System,Course viewed,The user with id '143' viewed the course with id '11'.,
"20/12/20, 16:47",anonfirstname31 anonlastname31,-,File: Data Descriptor: Open University Learning Analytics dataset (OULAD),File,Course module viewed,The user with id '143' viewed the 'resource' activity with course module id '619'.,
"20/12/20, 16:46",anonfirstname31 anonlastname31,-,URL: Week 3: Data (part 1) --&gt; How do they look like?,URL,Course module viewed,The user with id '143' viewed the 'url' activity with course module id '618'.,
"20/12/20, 16:43",anonfirstname31 anonlastname31,-,Page: what,Page,Course module viewed,The user with id '143' viewed the 'page' activity with course module id '622'.,
"20/12/20, 16:42",anonfirstname31 anonlastname31,anonfirstname31 anonlastname31,Course: test_anon,User report,Grade user report viewed,The user with id '143' viewed the user report in the gradebook.,
"20/12/20, 15:55",anonfirstname64 anonlastname64,-,Quiz: E-exam,Quiz,Course module viewed,The user with id '176' viewed the 'quiz' activity with course module id '716'.,
"20/12/20, 15:55",anonfirstname64 anonlastname64,anonfirstname64 anonlastname64,Course: test_anon,User report,Grade user report viewed,The user with id '176' viewed the user report in the gradebook.,
"20/12/20, 08:00",anonfirstname67 anonlastname67,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '179' viewed the instance list for the module 'assign' in the course with id '11'.,
"20/12/20, 08:00",anonfirstname67 anonlastname67,-,Course: test_anon,System,Course viewed,The user with id '179' viewed the course with id '11'.,
"20/12/20, 08:00",anonfirstname67 anonlastname67,-,Quiz: E-exam,Quiz,Course module viewed,The user with id '179' viewed the 'quiz' activity with course module id '716'.,
"20/12/20, 07:59",anonfirstname67 anonlastname67,-,Course: test_anon,System,Course viewed,The user with id '179' viewed the course with id '11'.,
"20/12/20, 01:51",anonfirstname64 anonlastname64,-,Quiz: E-exam,Quiz,Course module viewed,The user with id '176' viewed the 'quiz' activity with course module id '716'.,
"20/12/20, 01:51",anonfirstname64 anonlastname64,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '176' viewed the instance list for the module 'assign' in the course with id '11'.,
"20/12/20, 01:51",anonfirstname64 anonlastname64,anonfirstname64 anonlastname64,Course: test_anon,User report,Grade user report viewed,The user with id '176' viewed the user report in the gradebook.,
"20/12/20, 01:50",anonfirstname64 anonlastname64,-,Course: test_anon,System,Course viewed,The user with id '176' viewed the course with id '11'.,
"19/12/20, 22:09",anonfirstname64 anonlastname64,-,Quiz: E-exam,Quiz,Course module viewed,The user with id '176' viewed the 'quiz' activity with course module id '716'.,
